code,name,energy_kcal,protein_g,fat_g,carb_g,fiber_g,calcium_mg,iron_mg,sodium_mg,bdd_pct,state,group,cuisine,portion_g_cooked,aliases,note
idn-ketan-susu,Ketan Susu,258.0,4.5,8.0,42.0,0.8,70,0.7,90,100,Olahan,Kue & Dessert,,120,Ketan Duren Susu Ketan Susu Kental,Glutinous Rice With Sweetened Condensed Milk · Ketan Duren Susu Ketan Susu Kental · 1 porsi · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-klepon-ketan-hitam,Klepon Ketan Hitam,244.0,3.2,7.5,41.0,2.5,30,1.2,25,100,Olahan,Kue & Dessert,,100,Kelepon Ketan Item Klepon Hitam,Black Glutinous Rice Klepon · Kelepon Ketan Item Klepon Hitam · 5 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-klepon-ubi-ungu,Klepon Ubi Ungu,233.0,2.6,7.0,40.0,2.4,28,0.9,25,100,Olahan,Kue & Dessert,,100,Kelepon Ungu Klepon Ubi,Purple Sweet Potato Klepon · Kelepon Ungu Klepon Ubi · 5 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kolak-biji-salak,Kolak Biji Salak,151.0,1.0,3.0,30.0,1.0,14,0.5,25,100,Olahan,Kue & Dessert,,200,Biji Salak Kolak Kolek Biji Salak,Sweet Potato Dumplings In Coconut Syrup · Biji Salak Kolak Kolek Biji Salak · 1 mangkok · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kolak-campur,Kolak Campur,123.0,1.0,3.0,23.0,1.3,15,0.4,22,100,Olahan,Kue & Dessert,,250,Kolak Komplit Kolek Campur,"Mixed Kolak With Banana, Sweet Potato & Dumplings · Kolak Komplit Kolek Campur · 1 mangkok · Nasional/Kue Basah · src:Recipe calc · conf:high"
idn-kolak-labu-kuning,Kolak Labu Kuning,92.0,0.8,2.8,16.0,1.0,14,0.4,20,100,Olahan,Kue & Dessert,,200,Kolak Labu Kolek Waluh,Pumpkin In Palm Sugar Coconut Syrup · Kolak Labu Kolek Waluh · 1 mangkok · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kolak-ubi,Kolak Ubi,125.0,0.9,2.8,24.0,1.4,16,0.4,20,100,Olahan,Kue & Dessert,,200,Kolak Ubi Jalar Kolek Ubi,Sweet Potato In Palm Sugar Coconut Syrup · Kolak Ubi Jalar Kolek Ubi · 1 mangkok · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-bugis,Kue Bugis,249.0,3.0,9.0,39.0,2.0,22,0.7,40,100,Olahan,Kue & Dessert,,50,Bugis Ketan Kue Bugis Unti Kue Mendut,Glutinous Rice Parcel With Sweet Coconut Filling · Bugis Ketan Kue Bugis Unti Kue Mendut · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-bugis-mandi,Kue Bugis Mandi,227.0,2.6,9.0,34.0,1.6,22,0.6,45,100,Olahan,Kue & Dessert,,70,Bugis Mandi Kue Mendut Mandi,Kue Bugis Bathed In Coconut Sauce · Bugis Mandi Kue Mendut Mandi · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-bulan,Kue Bulan,416.0,6.0,14.0,66.0,2.5,30,2.0,200,100,Olahan,Kue & Dessert,,45,Kue Bulan Kacang Mooncake Tiong Chiu Pia,Lotus Or Bean Paste Mooncake · Kue Bulan Kacang Mooncake Tiong Chiu Pia · 1/4 buah · Nasional/Roti & Pastry · src:USDA analog · conf:medium
idn-kue-cantik-manis,Kue Cantik Manis,189.0,1.0,5.0,35.0,0.3,12,0.3,40,100,Olahan,Kue & Dessert,,50,Cente Manis Kue Cantik Manis Hunkwe,Mung Bean Starch Pudding With Sago Pearls · Cente Manis Kue Cantik Manis Hunkwe · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-choco-chip,Kue Choco Chip,480.0,6.0,24.0,60.0,2.0,40,2.2,300,100,Olahan,Kue & Dessert,,40,Chocochip Cookies Coklat Chip Kue Kering Choco Chip,Chocolate Chip Cookie · Chocochip Cookies Coklat Chip Kue Kering Choco Chip · 3 buah · Nasional/Kue Kering · src:USDA analog · conf:high
idn-kue-cornflakes,Kue Cornflakes,496.0,6.0,27.0,57.0,1.2,60,3.0,260,100,Olahan,Kue & Dessert,,40,Cookies Cornflakes Kue Kering Cornflakes,Butter Cornflake Cluster Cookie · Cookies Cornflakes Kue Kering Cornflakes · 5 buah · Nasional/Kue Kering · src:Recipe calc · conf:medium
idn-kue-kacang,Kue Kacang,494.0,9.0,27.0,53.0,2.5,45,1.8,150,100,Olahan,Kue & Dessert,,40,Kue Kacang Lebaran Kue Kacang Tanah Peanut Cookies,Peanut Shortbread Cookie · Kue Kacang Lebaran Kue Kacang Tanah Peanut Cookies · 5 buah · Nasional/Kue Kering · src:Recipe calc · conf:high
idn-kue-keranjang,Kue Keranjang,342.0,1.5,0.5,83.0,0.5,15,0.8,15,100,Olahan,Kue & Dessert,,50,Dodol Cina Kue Bakul Nian Gao Ti Kwe,Chinese New Year Sticky Rice Cake · Dodol Cina Kue Bakul Nian Gao Ti Kwe · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-ku,Kue Ku,261.0,4.0,5.0,50.0,1.8,25,1.1,45,100,Olahan,Kue & Dessert,,45,Ang Ku Kueh Kue Thok Kue Tok,Red Tortoise Glutinous Cake With Mung Bean Paste · Ang Ku Kueh Kue Thok Kue Tok · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-lapis,Kue Lapis,216.0,1.5,6.0,39.0,0.5,15,0.4,50,100,Olahan,Kue & Dessert,,50,Kue Lapis Pelangi Kue Lapis Tepung Beras Lapis Beras,Steamed Layered Rice Flour Cake · Kue Lapis Pelangi Kue Lapis Tepung Beras Lapis Beras · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-lapis-sagu,Kue Lapis Sagu,233.0,0.6,6.5,43.0,0.4,12,0.3,50,100,Olahan,Kue & Dessert,,50,Kue Lapis Kanji Lapis Sagu,Steamed Layered Sago Starch Cake · Kue Lapis Kanji Lapis Sagu · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-lumpang,Kue Lumpang,215.0,1.4,5.0,41.0,0.6,15,0.4,45,100,Olahan,Kue & Dessert,,45,Kue Lumpang Hijau Lumpang Pandan,Steamed Rice Cake With Coconut Topping · Kue Lumpang Hijau Lumpang Pandan · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-lumpur-labu,Kue Lumpur Labu,234.0,4.0,10.0,32.0,1.2,38,0.7,130,100,Olahan,Kue & Dessert,,50,Kue Lumpur Waluh Lumpur Labu Kuning,Pumpkin Coconut Custard Griddle Cake · Kue Lumpur Waluh Lumpur Labu Kuning · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-mangkok,Kue Mangkok,234.0,2.5,4.5,46.0,0.7,25,0.9,60,100,Olahan,Kue & Dessert,,45,Apem Mangkok Fa Gao Kue Mangkuk,Steamed Blooming Rice Cup Cake · Apem Mangkok Fa Gao Kue Mangkuk · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-marmer,Kue Marmer,396.0,6.0,22.0,43.0,1.0,45,1.5,250,100,Olahan,Kue & Dessert,,60,Bolu Marmer Bolu Marmer Panggang Kue Marble Kue Marmar Marble Cake Marmer Cake,Marble Butter Cake · Bolu Marmer Bolu Marmer Panggang Kue Marble Kue Marmar Marble Cake Marmer Cake · 1 potong · Nasional/Bolu & Cake · src:Recipe calc · conf:high
idn-kue-mata-roda,Kue Mata Roda,216.0,0.8,5.0,42.0,0.8,12,0.3,40,100,Olahan,Kue & Dessert,,50,Kue Lapis Pisang Kue Roda Mata Roda,Sago Layer Cake With Banana Wheel · Kue Lapis Pisang Kue Roda Mata Roda · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-nona-manis,Kue Nona Manis,209.0,2.5,7.0,34.0,0.4,25,0.4,55,100,Olahan,Kue & Dessert,,50,Kue Nonamanis Nona Manis,Steamed Rice Flour Cake With Coconut Custard Centre · Kue Nonamanis Nona Manis · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-pisang-hunkwe,Kue Pisang Hunkwe,164.0,1.0,4.0,31.0,1.0,10,0.3,35,100,Olahan,Kue & Dessert,,60,Kue Hunkwe Pisang Kue Pisang Nagasari Hunkwe,Mung Bean Starch Banana Cake · Kue Hunkwe Pisang Kue Pisang Nagasari Hunkwe · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-putu-bambu,Kue Putu Bambu,231.0,2.2,6.0,42.0,1.6,30,0.9,30,100,Olahan,Kue & Dessert,,60,Kue Putu Putu Bambu Putu Bumbung,Steamed Rice Flour Tubes With Palm Sugar · Kue Putu Putu Bambu Putu Bumbung · 3 buah · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-rangin,Kue Rangin,276.0,1.8,13.0,38.0,3.2,20,0.6,120,100,Olahan,Kue & Dessert,,50,Kue Pancong Rangin Rangin,Crisp Coconut Sago Griddle Cake · Kue Pancong Rangin Rangin · 2 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-satu,Kue Satu,395.0,7.0,3.0,85.0,3.0,40,2.2,30,100,Olahan,Kue & Dessert,,30,Koya Kacang Ijo Kue Satu Kacang Hijau,Pressed Mung Bean Flour Sweet · Koya Kacang Ijo Kue Satu Kacang Hijau · 3 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-semprit,Kue Semprit,488.0,6.0,27.0,55.0,1.0,45,1.5,190,100,Olahan,Kue & Dessert,,40,Kue Semprit Mentega Semprit Susu Spritz Cookies,Piped Butter Cookie · Kue Semprit Mentega Semprit Susu Spritz Cookies · 5 buah · Nasional/Kue Kering · src:Recipe calc · conf:high
idn-kue-semprit-cokelat,Kue Semprit Cokelat,486.0,6.2,27.0,54.0,1.6,45,2.0,190,100,Olahan,Kue & Dessert,,40,Semprit Cokelat Meses Semprit Coklat,Chocolate Piped Butter Cookie · Semprit Cokelat Meses Semprit Coklat · 5 buah · Nasional/Kue Kering · src:Recipe calc · conf:medium
idn-kue-sus-vla,Kue Sus Vla,258.0,6.5,16.0,22.0,0.5,70,0.9,220,100,Olahan,Kue & Dessert,,60,Cream Puff Kue Soes Kue Sus,Choux Pastry With Custard Cream · Cream Puff Kue Soes Kue Sus · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:high
idn-kue-talam-jagung,Kue Talam Jagung,174.0,2.2,5.0,30.0,1.2,15,0.5,60,100,Olahan,Kue & Dessert,,50,Kue Talam Jagung Manis Talam Jagung,Sweet Corn Talam Cake · Kue Talam Jagung Manis Talam Jagung · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-talam-pandan,Kue Talam Pandan,188.0,1.6,6.0,32.0,0.4,14,0.4,60,100,Olahan,Kue & Dessert,,50,Kue Talam Hijau Talam Pandan,Pandan Coconut Layered Rice Flour Cake · Kue Talam Hijau Talam Pandan · 1 buah · Nasional/Kue Basah · src:FatSecret ID · conf:high
idn-kue-talam-singkong,Kue Talam Singkong,198.0,1.2,5.5,36.0,1.5,18,0.5,55,100,Olahan,Kue & Dessert,,50,Kue Talam Ubi Kayu Talam Singkong,Cassava Talam Cake · Kue Talam Ubi Kayu Talam Singkong · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-kue-talam-ubi,Kue Talam Ubi,185.0,1.8,5.5,32.0,1.5,18,0.5,55,100,Olahan,Kue & Dessert,,50,Kue Talam Ubi Kuning Talam Ubi Jalar,Sweet Potato Talam Cake · Kue Talam Ubi Kuning Talam Ubi Jalar · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-talam-ubi-ungu,Kue Talam Ubi Ungu,181.0,1.8,5.5,31.0,1.6,18,0.5,55,100,Olahan,Kue & Dessert,,50,Kue Talam Ungu Talam Ubi Ungu,Purple Sweet Potato Talam Cake · Kue Talam Ungu Talam Ubi Ungu · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-kue-tart-butter-cream,Kue Tart Butter Cream,384.0,5.0,20.0,46.0,0.6,45,1.1,220,100,Olahan,Kue & Dessert,,80,Kue Tart Kue Ulang Tahun Tart Butter Cream,Butter Cream Birthday Cake · Kue Tart Kue Ulang Tahun Tart Butter Cream · 1 potong · Nasional/Bolu & Cake · src:Recipe calc · conf:medium
idn-kue-zebra-panggang,Kue Zebra Panggang,372.0,6.5,20.0,40.0,1.0,45,1.4,220,100,Olahan,Kue & Dessert,,60,Bolu Zebra Bolu Zebra Panggang Cake Zebra Kue Zebra Zebra Cake,Baked Zebra Striped Butter Cake · Bolu Zebra Bolu Zebra Panggang Cake Zebra Kue Zebra Zebra Cake · 1 potong · Nasional/Bolu & Cake · src:Recipe calc · conf:high
idn-lapis-legit-keju,Lapis Legit Keju,490.0,8.5,32.0,41.0,0.5,120,1.8,330,100,Olahan,Kue & Dessert,,40,Lapis Legit Cheese Spekkoek Keju,Cheese Thousand Layer Cake · Lapis Legit Cheese Spekkoek Keju · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-lapis-legit-prune,Lapis Legit Prune,472.0,6.5,29.5,45.0,1.2,58,1.9,195,100,Olahan,Kue & Dessert,,40,Lapis Legit Buah Spekkoek Prune,Prune Thousand Layer Cake · Lapis Legit Buah Spekkoek Prune · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-lemper-abon,Lemper Abon,210.0,6.0,6.0,33.0,0.7,20,0.9,420,100,Olahan,Kue & Dessert,,60,Lemper Abon Sapi Lemper Isi Abon,Glutinous Rice Roll With Beef Floss · Lemper Abon Sapi Lemper Isi Abon · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-lidah-kucing,Lidah Kucing,472.0,6.0,24.0,58.0,0.8,30,1.3,200,100,Olahan,Kue & Dessert,,35,Cat Tongue Cookies Kue Lidah Kucing,Cat Tongue Butter Cookie · Cat Tongue Cookies Kue Lidah Kucing · 8 buah · Nasional/Kue Kering · src:Recipe calc · conf:high
idn-martabak-manis-cokelat-keju,Martabak Manis Cokelat Keju,385.0,8.0,20.0,43.0,1.5,140,1.5,300,100,Olahan,Kue & Dessert,,100,Martabak Manis Coklat Keju Terang Bulan Coklat Keju,Sweet Thick Pancake With Chocolate & Cheese · Martabak Manis Coklat Keju Terang Bulan Coklat Keju · 1 potong · Nasional/Martabak · src:Recipe calc · conf:high
idn-martabak-manis-red-velvet,Martabak Manis Red Velvet,395.0,7.5,21.0,44.0,1.2,130,1.4,290,100,Olahan,Kue & Dessert,,100,Martabak Red Velvet Terang Bulan Red Velvet,Red Velvet Sweet Thick Pancake · Martabak Red Velvet Terang Bulan Red Velvet · 1 potong · Nasional/Martabak · src:Recipe calc · conf:medium
idn-nagasari-labu,Nagasari Labu,174.0,2.2,5.0,30.0,1.4,20,0.5,45,100,Olahan,Kue & Dessert,,60,Nagasari Waluh Nogosari Labu Kuning,Pumpkin Steamed Rice Flour Cake · Nagasari Waluh Nogosari Labu Kuning · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-nastar,Nastar,472.0,6.0,26.0,54.0,1.2,40,1.6,210,100,Olahan,Kue & Dessert,,50,Kue Nastar Nanas Tart Nastar Nanas,Pineapple Jam Butter Tart Cookie · Kue Nastar Nanas Tart Nastar Nanas · 4 buah · Nasional/Kue Kering · src:Recipe calc · conf:high
idn-nastar-keju,Nastar Keju,484.0,7.0,28.0,51.0,1.2,110,1.6,300,100,Olahan,Kue & Dessert,,50,Nastar Cheese Nastar Keju Edam,Cheese Topped Pineapple Tart Cookie · Nastar Cheese Nastar Keju Edam · 4 buah · Nasional/Kue Kering · src:Recipe calc · conf:high
idn-puding-busa,Puding Busa,92.0,2.5,0.2,20.0,0.1,8,0.1,45,100,Olahan,Kue & Dessert,,80,Puding Buih Puding Busa Telur,Foamy Egg White Jelly Pudding · Puding Buih Puding Busa Telur · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-puding-cokelat-susu,Puding Cokelat Susu,118.0,2.8,3.0,20.0,0.3,70,0.3,50,100,Olahan,Kue & Dessert,,100,Puding Coklat Puding Susu Cokelat,Chocolate Milk Pudding · Puding Coklat Puding Susu Cokelat · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-pukis-keju,Pukis Keju,324.0,6.5,14.0,43.0,0.7,120,1.0,300,100,Olahan,Kue & Dessert,,60,Kue Pukis Keju Pukis Cheese,Cheese-Topped Griddled Yeast Cake · Kue Pukis Keju Pukis Cheese · 2 buah · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-putri-salju-kacang-mede,Putri Salju Kacang Mede,518.0,7.5,32.0,50.0,1.5,45,1.8,180,100,Olahan,Kue & Dessert,,40,Putri Salju Kacang Putri Salju Mede,Cashew Snow Crescent Cookie · Putri Salju Kacang Putri Salju Mede · 5 buah · Nasional/Kue Kering · src:Recipe calc · conf:medium
idn-putu-ayu,Putu Ayu,283.0,4.5,9.5,45.0,1.0,30,0.8,120,100,Olahan,Kue & Dessert,,45,Kue Putu Ayu Putri Ayu,Steamed Pandan Sponge With Grated Coconut · Kue Putu Ayu Putri Ayu · 1 buah · Nasional/Kue Basah · src:Recipe calc · conf:high
idn-red-velvet-cake,Red Velvet Cake,387.0,5.0,21.0,45.0,1.0,55,1.2,240,100,Olahan,Kue & Dessert,,80,Cake Red Velvet Kue Red Velvet,Red Velvet Cream Cheese Cake · Cake Red Velvet Kue Red Velvet · 1 potong · Nasional/Bolu & Cake · src:USDA analog · conf:medium
idn-roti-kukus-cokelat,Roti Kukus Cokelat,318.0,5.5,8.5,55.0,1.2,45,1.4,160,100,Olahan,Kue & Dessert,,60,Bolu Kukus Cokelat Roti Kukus Coklat,Steamed Chocolate Cake · Bolu Kukus Cokelat Roti Kukus Coklat · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-sagu-keju,Sagu Keju,482.0,5.5,24.0,61.0,0.6,130,0.8,350,100,Olahan,Kue & Dessert,,35,Bangkit Keju Kue Sagu Keju Sagu Keju Santan,Melt In Mouth Sago Cheese Cookie · Bangkit Keju Kue Sagu Keju Sagu Keju Santan · 6 buah · Nasional/Kue Kering · src:Recipe calc · conf:high
idn-talam-ketan-srikaya,Talam Ketan Srikaya,233.0,3.2,8.0,37.0,0.8,28,0.7,60,100,Olahan,Kue & Dessert,,60,Kue Talam Ketan Srikaya Talam Sarikaya,Glutinous Rice Base With Coconut Custard Top · Kue Talam Ketan Srikaya Talam Sarikaya · 1 potong · Nasional/Kue Basah · src:Recipe calc · conf:medium
idn-terang-bulan-tipis-kering,Terang Bulan Tipis Kering,470.0,8.0,26.0,52.0,1.4,100,1.6,320,100,Olahan,Kue & Dessert,,60,Martabak Manis Tipker Martabak Tipis Kering,Thin Crisp Sweet Martabak · Martabak Manis Tipker Martabak Tipis Kering · 1 potong · Nasional/Martabak · src:Recipe calc · conf:medium
idn-jaje-tujak,Jaje Tujak,185.0,3.0,5.0,31.0,1.2,15,0.6,60,100,Olahan,Kue & Dessert,,70,Jaje Tujak Lombok Jaje Tujaq,Sasak Pounded Glutinous Rice Cake With Coconut · Jaje Tujak Lombok Jaje Tujaq · 1 potong · Nusa Tenggara Barat/Kue Basah · src:Recipe calc · conf:medium
idn-manjareal,Manjareal,380.0,7.0,14.0,56.0,2.0,35,1.2,80,100,Olahan,Kue & Dessert,,25,Kue Manjareal Manjareal Sumbawa,Sumbawa Rice Flour & Peanut Tartlet · Kue Manjareal Manjareal Sumbawa · 1 buah · Nusa Tenggara Barat/Kue Kering · src:Recipe calc · conf:low
idn-poteng-jaje-tujak,Poteng Jaje Tujak,215.0,3.0,3.5,43.0,1.0,12,0.6,25,100,Olahan,Kue & Dessert,,80,Poteng Jaje Tujaq Poteng Lombok,Sasak Fermented Glutinous Rice With Rice Cake · Poteng Jaje Tujaq Poteng Lombok · 1 potong · Nusa Tenggara Barat/Kue Basah · src:Recipe calc · conf:medium
idn-manggulu,Manggulu,340.0,8.0,9.0,57.0,4.0,35,1.5,20,100,Olahan,Kue & Dessert,,30,Kue Manggulu Manggulu Sumba,Sumbanese Banana & Peanut Roll · Kue Manggulu Manggulu Sumba · 1 buah · Nusa Tenggara Timur/Kue Basah · src:Recipe calc · conf:low
idn-rebok,Rebok,430.0,4.0,18.0,63.0,3.5,25,1.2,30,100,Olahan,Kue & Dessert,,20,Rebhok Rebok Flores,Manggarai Roasted Cassava Flour & Coconut Snack · Rebhok Rebok Flores · 1 sdm · Nusa Tenggara Timur/Kacang & Camilan · src:Recipe calc · conf:low
idn-kue-lontar,Kue Lontar,291.0,5.5,13.0,38.0,0.5,70,0.8,130,100,Olahan,Kue & Dessert,,80,Kue Lontar Papua Pie Susu Papua,Papuan Egg Custard Tart · Kue Lontar Papua Pie Susu Papua · 1 potong · Papua/Kue Basah · src:Recipe calc · conf:medium
idn-bolu-kemojo,Bolu Kemojo,300.0,5.0,13.0,41.0,0.8,35,1.0,120,100,Olahan,Kue & Dessert,,60,Bolu Kemojo Pekanbaru Bolu Kojo,Riau Pandan Coconut Cake · Bolu Kemojo Pekanbaru Bolu Kojo · 1 potong · Riau/Kue Basah · src:Recipe calc · conf:medium
idn-kue-bangkit,Kue Bangkit,430.0,3.0,12.0,76.0,0.6,25,0.7,80,100,Olahan,Kue & Dessert,,15,Kue Bangket Kuih Bangkit,Riau Sago Melt-In-Mouth Cookie · Kue Bangket Kuih Bangkit · 3 keping · Riau/Kue Kering · src:Recipe calc · conf:medium
idn-lempuk-durian,Lempuk Durian,340.0,2.5,4.0,72.0,3.0,20,0.8,20,100,Olahan,Kue & Dessert,,30,Dodol Durian Lempok Durian,Durian Fruit Toffee · Dodol Durian Lempok Durian · 1 potong · Riau/Kue Basah · src:Recipe calc · conf:medium
idn-cucur-bayao,Cucur Bayao,355.0,7.0,16.0,46.0,0.5,40,2.0,70,100,Olahan,Kue & Dessert,,40,Cucuru Bayao Kue Bayao,Bugis Egg Yolk Cake In Sugar Syrup · Cucuru Bayao Kue Bayao · 1 buah · Sulawesi Selatan/Kue Basah · src:Recipe calc · conf:medium
idn-dange,Dange,300.0,2.5,9.0,53.0,2.0,15,0.8,40,100,Olahan,Kue & Dessert,,40,Dange Sagu Kue Dange,Bugis Sago & Coconut Griddle Cake · Dange Sagu Kue Dange · 1 buah · Sulawesi Selatan/Kue Basah · src:Recipe calc · conf:medium
idn-es-palu-butung,Es Palu Butung,155.0,2.0,3.0,30.0,1.4,25,0.4,45,100,Olahan,Kue & Dessert,,250,Es Pallubutung Pallu Butung,Banana In Sweet Rice-Flour Coconut Sauce · Es Pallubutung Pallu Butung · 1 porsi · Sulawesi Selatan/Es Krim & Dessert · src:Recipe calc · conf:medium
idn-es-pisang-ijo,Es Pisang Ijo,165.0,2.0,3.5,32.0,1.5,25,0.5,45,100,Olahan,Kue & Dessert,,250,Es Pisang Hijau Pisang Ijo,Green-Wrapped Banana In Sweet Coconut Sauce · Es Pisang Hijau Pisang Ijo · 1 porsi · Sulawesi Selatan/Es Krim & Dessert · src:Recipe calc · conf:high
idn-kue-baruasa,Kue Baruasa,430.0,5.0,18.0,62.0,2.0,25,1.2,90,100,Olahan,Kue & Dessert,,25,Baruasa Baruasa Bugis,Bugis Coconut Rice-Flour Cookie · Baruasa Baruasa Bugis · 1 buah · Sulawesi Selatan/Kue Kering · src:Recipe calc · conf:medium
idn-kue-biji-nangka,Kue Biji Nangka,320.0,5.5,10.0,51.0,1.0,30,1.4,50,100,Olahan,Kue & Dessert,,25,Biji Nangka Kue Biji Nangka Bugis,Bugis Egg Yolk & Sweet Potato Balls In Syrup · Biji Nangka Kue Biji Nangka Bugis · 1 buah · Sulawesi Selatan/Kue Basah · src:Recipe calc · conf:medium
idn-kue-lapis-makassar,Kue Lapis Makassar,235.0,2.5,7.0,40.0,0.5,15,0.5,60,100,Olahan,Kue & Dessert,,60,Kue Lapis Sagu Makassar Lapis Makassar,Makassarese Steamed Layered Coconut Cake · Kue Lapis Sagu Makassar Lapis Makassar · 1 potong · Sulawesi Selatan/Kue Basah · src:Recipe calc · conf:medium
idn-pisang-epe,Pisang Epe,190.0,1.5,1.5,43.0,2.2,15,0.6,15,100,Olahan,Kue & Dessert,,150,Pisang Ape Pisang Epek,Grilled Pressed Banana With Palm Sugar Sauce · Pisang Ape Pisang Epek · 1 porsi · Sulawesi Selatan/Kue Basah · src:Recipe calc · conf:medium
idn-putu-cangkiri,Putu Cangkiri,230.0,3.0,5.0,43.0,1.5,15,0.7,30,100,Olahan,Kue & Dessert,,45,Kue Putu Cangkiri Putu Cangkir,Steamed Glutinous Rice Cake In Cup Mould · Kue Putu Cangkiri Putu Cangkir · 1 buah · Sulawesi Selatan/Kue Basah · src:Recipe calc · conf:medium
idn-roko-roko-unti,Roko-Roko Unti,215.0,2.5,7.5,34.0,2.2,18,0.7,35,100,Olahan,Kue & Dessert,,60,Barongko Unti Roko Roko Unti,Steamed Banana Roll With Coconut Filling · Barongko Unti Roko Roko Unti · 1 buah · Sulawesi Selatan/Kue Basah · src:Recipe calc · conf:medium
idn-sanggara-balanda,Sanggara Balanda,300.0,4.5,14.0,40.0,2.0,25,0.9,60,100,Olahan,Kue & Dessert,,80,Pisang Sanggara Balanda Sanggara Belanda,Fried Banana With Egg Custard Filling · Pisang Sanggara Balanda Sanggara Belanda · 1 buah · Sulawesi Selatan/Kue Basah · src:Recipe calc · conf:medium
idn-apang-bakar,Apang Bakar,265.0,3.5,7.5,46.0,1.3,30,1.0,120,100,Olahan,Kue & Dessert,,60,Apang Bakar Manado Apang Panggang,Baked Manado Palm Sugar Cake · Apang Bakar Manado Apang Panggang · 1 potong · Sulawesi Utara/Kue Basah · src:Recipe calc · conf:medium
idn-apang-coe,Apang Coe,217.0,2.5,3.5,44.0,1.2,25,0.9,90,100,Olahan,Kue & Dessert,,60,Apang Coe Manado Apang Manado,Steamed Palm Sugar Rice Cake · Apang Coe Manado Apang Manado · 1 potong · Sulawesi Utara/Kue Basah · src:Recipe calc · conf:medium
idn-bagea-kenari,Bagea Kenari,414.0,5.5,14.0,66.0,1.8,35,1.2,90,100,Olahan,Kue & Dessert,,40,Bagea Kue Bagea Kenari,Canarium Nut Sago Cookie · Bagea Kue Bagea Kenari · 2 buah · Sulawesi Utara/Kue Kering · src:Recipe calc · conf:medium
idn-brudel,Brudel,415.0,9.0,18.0,54.0,1.3,45,1.4,190,100,Olahan,Kue & Dessert,,70,Broeder Brudel Kismis Manado Brudel Manado Bruder Kue Brudel Kue Brudel Manado,Manado Raisin Butter Cake · Broeder Brudel Kismis Manado Brudel Manado Bruder Kue Brudel Kue Brudel Manado · 1 potong · Sulawesi Utara/Bolu & Cake · src:Recipe calc · conf:medium
idn-brudel-cokelat,Brudel Cokelat,420.0,7.2,24.0,43.0,1.4,70,1.9,225,100,Olahan,Kue & Dessert,,70,Broeder Cokelat Brudel Coklat Manado,Chocolate Brudel Cake · Broeder Cokelat Brudel Coklat Manado · 1 potong · Sulawesi Utara/Bolu & Cake · src:Recipe calc · conf:medium
idn-brudel-keju,Brudel Keju,385.0,8.5,19.5,44.0,1.2,110,1.4,300,100,Olahan,Kue & Dessert,,70,Broeder Keju Kue Brudel Keju,Cheese Brudel Cake · Broeder Keju Kue Brudel Keju · 1 potong · Sulawesi Utara/Bolu & Cake · src:Recipe calc · conf:medium
